Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Price Change %
2025-02-12 00:00:00-05:00,407.2099914550781,410.75,404.3699951171875,409.0400085449219,19121700,0.0,0.0,
2025-02-13 00:00:00-05:00,407.0,411.0,406.3599853515625,410.5400085449219,23891700,0.0,0.0,0.3667122943146639
2025-02-14 00:00:00-05:00,407.7900085449219,408.9100036621094,405.8800048828125,408.42999267578125,22758500,0.0,0.0,-0.5139610818003293
2025-02-18 00:00:00-05:00,408.0,410.6000061035156,406.5,409.6400146484375,21423100,0.0,0.0,0.2962617815427615
2025-02-19 00:00:00-05:00,407.8800048828125,415.489990234375,407.6499938964844,414.7699890136719,24114200,0.0,0.0,1.2523128068035572
2025-02-20 00:00:00-05:00,415.2900085449219,419.30999755859375,412.5400085449219,416.1300048828125,23508700,0.0,0.0,0.3278964016598218
2025-02-21 00:00:00-05:00,417.3399963378906,418.04998779296875,407.8900146484375,408.2099914550781,27448200,0.0,0.0,-1.9032545922673227
